city,so2,no2,spm,year
Kochi,2.280239,6.066313,NA,2013
Kochi,2.397243,8.645363,NA,2014
Kochi,2.435401,11.70672,NA,2015
Trivandrum,9.65053,22.35724,86.42403,2005
Trivandrum,9.187681,22.98599,NA,2006
Trivandrum,NA,NA,NA,2007
Trivandrum,9.567839,25.6196,76.61558,2008
Trivandrum,9.726402,25.96659,72.43692,2009
Alappuzha,2,5.05,NA,2010
Alappuzha,2,NA,NA,2011
Alappuzha,2,4.5,NA,2012
Alappuzha,2,4.5,NA,2013
Alappuzha,5.323651,4.360996,NA,2014
Alappuzha,2,5,NA,2015
Kollam,2.387283,16.74566,NA,2010
Kollam,3.554911,20.13348,69.97321,2011
Kollam,3.599438,17.82079,NA,2012
Kollam,4.279915,11.31239,NA,2013
Kollam,4.495833,10.47917,NA,2014
Kollam,5.020833,10.07083,NA,2015
Malappuram,2,4.537733,43.38497,2010
Malappuram,2,5.463918,NA,2011
Malappuram,2,4.64188,NA,2012
Malappuram,2,5.508333,NA,2013
Malappuram,2,7.816667,NA,2014
Malappuram,2,13.78182,NA,2015
Thiruvananthapuram,8.807063,24.12741,64.37811,2010
Thiruvananthapuram,10.32933,23.22596,NA,2011
Thiruvananthapuram,9.081623,21.53652,NA,2012
Thiruvananthapuram,9.373798,22.38413,NA,2013
Thiruvananthapuram,9.131336,22.45161,NA,2014
Thiruvananthapuram,10.13194,25.4537,NA,2015
Pathanamthitta,2,13.22314,NA,2011
Pathanamthitta,2,15.02833,NA,2012
Pathanamthitta,2,13.85714,NA,2013
Pathanamthitta,2,12.4322,NA,2014
Pathanamthitta,2,13.59664,NA,2015
Thissur,2,14.00909,NA,2011
Thissur,2,11.50513,NA,2013
Thissur,2,11.37719,NA,2014
Thissur,2,7.641667,NA,2015
Wayanad,2,11.10256,NA,2011
Wayanad,2,7.837815,NA,2012
Wayanad,2.028696,4.5,NA,2013
Wayanad,2,5,NA,2014
Wayanad,2,5,NA,2015
Nagda,14.16154,8.669231,236.6923,1988
Nagda,15.84615,14.35769,209.4231,1989
Nagda,10.61,19.09667,207.9667,1990
Nagda,14.88889,24.54815,206.2222,1991
Nagda,26.26667,24.92222,139.2222,1992
Nagda,41.87692,28.51154,NA,1993
Nagda,31.39375,23.29375,NA,1994
Nagda,59.9,47.6,231,1995
Nagda,53.55417,36.9125,178.7083,1996
Nagda,60.09167,42.5875,129.6667,1997
Nagda,41.30833,32.39167,152.9583,1998
Nagda,22.54444,21.73333,126.7778,1999
Nagda,38.39583,36.52917,76.41667,2000
Nagda,34.88182,37.40909,NA,2001
Nagda,26.72083,29.40417,NA,2002
Nagda,0,0,0,2003
Nagda,24.74269,29.50292,NA,2005
Nagda,NA,NA,NA,2006
Nagda,NA,NA,NA,2007
Nagda,NA,NA,NA,2008
Nagda,NA,NA,NA,2009
Nagda,NA,NA,144.8274,2010
Nagda,NA,NA,NA,2011
Nagda,NA,NA,NA,2012
Nagda,NA,NA,NA,2013
Nagda,20.54762,23.10714,NA,2014
Nagda,NA,NA,NA,2015
Satna,NA,NA,362.8333,1990
Satna,NA,13.78571,226.0714,1991
Satna,13.21765,13.35294,190.1176,1992
Satna,14.74444,15.18333,NA,1993
Satna,13.04167,17.09167,NA,1994
Satna,15.76667,16.53333,257.6667,1995
Satna,13.94167,13.97083,250.4167,1996
Satna,13.11667,14.69583,174.8333,1997
Satna,11.07727,13.67727,227.0455,1998
Satna,11.33,16.37,231.4,1999
Satna,NA,NA,151,2000
Satna,11.21,13.285,NA,2001
Satna,7.516667,9.166667,NA,2002
Satna,0,0,0,2003
Satna,NA,NA,NA,2005
Satna,NA,NA,NA,2006
Satna,NA,NA,NA,2007
Satna,NA,NA,NA,2008
Satna,NA,NA,310.0577,2009
Satna,2.683523,5.868182,263.9716,2010
Satna,2.6,5.7,148.8,2011
Satna,NA,NA,NA,2014
Satna,NA,NA,NA,2015
Indore,13.09091,18.31818,354.2727,1990
Indore,18.12222,25.76111,349.9167,1991
Indore,NA,NA,223.6923,1992
Indore,NA,15.51429,NA,1993
Indore,NA,9.548276,NA,1994
Indore,6.133333,11.33333,531,1995
Indore,5.254286,10.69143,350.0857,1996
Indore,7.169444,9.905556,211.9444,1997
Indore,14.54167,14.47222,332.5,1998
Indore,24.42667,19.42667,367,1999
Indore,24.68333,18.34444,281.75,2000
Indore,20.56364,14.10606,NA,2001
Indore,NA,NA,NA,2002
Indore,0,0,0,2003
Indore,12.74906,NA,183.3333,2004
Indore,NA,NA,NA,2005
Indore,NA,NA,NA,2006
Indore,NA,NA,NA,2007
Indore,NA,NA,NA,2008
Indore,NA,NA,NA,2009
Indore,NA,17.80482,NA,2010
Indore,NA,NA,NA,2011
Indore,NA,NA,NA,2012
Indore,NA,NA,NA,2013
Indore,NA,NA,NA,2014
Indore,NA,NA,NA,2015
Bhopal,17.34286,26.67143,275.1429,1990
Bhopal,NA,NA,213.6111,1991
Bhopal,NA,NA,152.5714,1992
Bhopal,NA,11.70435,NA,1993
Bhopal,11.5,16.64737,NA,1994
Bhopal,13,19.35,321,1995
Bhopal,NA,NA,376.9167,1996
Bhopal,18.45833,30.59583,317.3333,1997
Bhopal,18.91667,28.75,396.0417,1998
Bhopal,NA,NA,363.5,1999
Bhopal,22.26667,26.20833,169.4167,2000
Bhopal,24.48182,27.74545,NA,2001
Bhopal,15.54583,21.3375,NA,2002
Bhopal,0,0,0,2003
Bhopal,NA,NA,NA,2004
Bhopal,NA,NA,180.8713,2005
Bhopal,NA,NA,169.6757,2006
Bhopal,NA,NA,NA,2007
Bhopal,NA,NA,NA,2008
Bhopal,NA,NA,NA,2009
Bhopal,NA,17.74624,319.4262,2010
Bhopal,NA,NA,NA,2011
Bhopal,NA,NA,NA,2012
Bhopal,NA,NA,NA,2013
Bhopal,NA,NA,NA,2014
Bhopal,NA,NA,NA,2015
Jabalpur,5.4,17.83333,248.3333,1991
Jabalpur,4.922222,63.16111,182.2778,1992
Jabalpur,1.43,54.82,NA,1993
Jabalpur,1.433333,69,NA,1994
Jabalpur,4,13.9,178,1995
Jabalpur,3.825,12.775,232.25,1996
Jabalpur,NA,NA,119.9444,2004
Jabalpur,NA,NA,192.4366,2005
Jabalpur,NA,21.96301,175.7123,2006
Jabalpur,NA,NA,NA,2007
Jabalpur,NA,NA,NA,2008
Jabalpur,NA,NA,NA,2009
Jabalpur,2,24.54286,293.9048,2010
Jabalpur,2,24.73626,NA,2011
Jabalpur,2,24.35455,NA,2012
Jabalpur,NA,NA,NA,2013
Jabalpur,2,23.46988,NA,2014
Jabalpur,9,28.42857,NA,2015
Gwalior,14.95,23.75,378,2005
Gwalior,NA,NA,209.3643,2006
Gwalior,NA,NA,NA,2007
Gwalior,NA,NA,NA,2008
Gwalior,NA,NA,NA,2009
Gwalior,NA,NA,419.72,2010
Gwalior,NA,NA,NA,2011
Gwalior,12.72059,26.61471,NA,2012
Gwalior,NA,NA,NA,2013
Gwalior,NA,16.77869,NA,2014
Gwalior,NA,NA,NA,2015
Ujjain,10.2,10.3,280,2005
Ujjain,NA,NA,122.8759,2006
Ujjain,NA,NA,NA,2007
Ujjain,NA,NA,NA,2008
Ujjain,NA,NA,NA,2009
Ujjain,NA,NA,177.3536,2010
Ujjain,NA,NA,198.7898,2011
Ujjain,NA,NA,NA,2012
Ujjain,NA,NA,NA,2013
Ujjain,NA,NA,NA,2014
Ujjain,NA,NA,NA,2015
Dewas,NA,NA,NA,2006
Dewas,NA,NA,NA,2007
Dewas,NA,NA,NA,2008
Dewas,NA,NA,NA,2009
Dewas,NA,NA,215.3718,2010
Dewas,20.08621,26.03448,222.375,2011
Dewas,NA,NA,NA,2012
Dewas,NA,NA,NA,2013
Dewas,NA,NA,NA,2014
Dewas,NA,NA,NA,2015
Khajuraho,NA,NA,84.6875,2006
Sagar,7.165385,9.238462,191.8462,2006
Sagar,NA,NA,NA,2007
Sagar,NA,NA,NA,2008
Sagar,NA,NA,NA,2009
Sagar,3.652778,17.11806,267.6944,2010
Sagar,NA,NA,NA,2011
Sagar,NA,NA,NA,2012
Sagar,2.234568,14.67901,NA,2014
Sagar,NA,NA,NA,2015
Singrauli,NA,NA,321.4787,2006
Singrauli,NA,NA,NA,2007
Singrauli,NA,NA,NA,2008
Singrauli,NA,NA,NA,2009
Singrauli,15.13333,18.93778,267.4889,2010
Singrauli,23.55,25.4,NA,2012
Singrauli,13.16327,18.26531,NA,2015
Chhindwara,NA,NA,NA,2015
Amlai,NA,NA,NA,2015
Pithampur,NA,NA,NA,2015
Pune,NA,19.95556,NA,1987
Pune,7.170833,32.6,NA,1988
Pune,9.58,39.86,NA,1989
Pune,14.2525,37.0225,220.625,1990
Pune,NA,NA,NA,1991
Pune,22.1,45.95,NA,1992
Pune,27.4875,38.3875,NA,1993
Pune,22.6,29.06667,136.1667,1994
Pune,21.22273,22.19545,134.3182,1995
Pune,43.08,47.43333,217.7333,1996
Pune,54,62.25833,298.75,1997
Pune,49.42692,58.77308,334.5,1998
Pune,39.10294,53.04412,165.6765,1999
Pune,43.85882,58.85294,130.7941,2000
Pune,43.52222,75.41111,157.0278,2001
Pune,41.25278,71.89167,234.7778,2002
Pune,29.86928,46.77451,143.8235,2004
Pune,23.57512,34.48469,216.0957,2005
Pune,25.23368,41.64742,257.3471,2006
Pune,NA,NA,NA,2007
Pune,NA,NA,265.1579,2008
Pune,24.88088,40.00721,225.2194,2009
Pune,NA,NA,199.8854,2010
Pune,31.69024,57.80488,NA,2011
Pune,22.39478,45.57586,NA,2012
Pune,NA,NA,NA,2013
Pune,22.78061,43.03061,NA,2014
Pune,23.53409,56.80682,NA,2015
Bombay,39.7625,29.06563,NA,1990
Bombay,24.58056,27.35278,NA,1991
Bombay,18.39444,32.65,NA,1992
Bombay,24.59167,32.90833,NA,1993
Bombay,30.79643,38.99286,235.3929,1994
Bombay,31.14167,33.10556,246.4444,1995
Bombay,18.45556,35.34444,211.1111,1996
Bombay,25.20278,34.4,298.9722,1997
Bombay,17.96667,23.0303,234.697,1998
Bombay,17.31944,33.7,256.0833,1999
Bombay,9.847222,29.33333,250.8333,2000
Bombay,11.73611,27.15278,237.75,2001
Bombay,9.102778,17.29167,168.4167,2002
Nagpur,10.06829,23.34878,NA,1990
Nagpur,8.739241,16.5519,NA,1991
Nagpur,11.89643,17.59643,NA,1992
Nagpur,7.895833,14.75556,NA,1993
Nagpur,6.926667,13.92222,165.4222,1994
Nagpur,8.142029,14.02464,NA,1995
Nagpur,8.021739,16.31014,188.1739,1996
Nagpur,8.554167,18.21111,143.625,1997
Nagpur,7.004545,15.76364,153.1667,1998
Nagpur,6.986567,20.79552,178.1791,1999
Nagpur,7.295714,20.72571,164.3857,2000
Nagpur,8.560294,18.34265,209.3529,2001
Nagpur,8.529167,16.06806,232.9722,2002
Nagpur,NA,NA,NA,2003
Nagpur,9.315842,20.70396,200.8373,2004
Nagpur,NA,NA,NA,2005
Nagpur,NA,NA,NA,2006
Nagpur,NA,NA,NA,2007
Nagpur,NA,NA,NA,2008
Nagpur,NA,NA,NA,2009
Nagpur,NA,NA,NA,2010
Nagpur,NA,NA,NA,2011
Nagpur,NA,NA,NA,2012
Nagpur,NA,NA,NA,2013
Nagpur,10.08511,29.02291,NA,2014
Nagpur,NA,NA,NA,2015
Chandarpur,14.7,38.325,NA,1992
Chandarpur,NA,NA,179.875,1994
Chandarpur,10.25833,22.10833,111.5,1996
Chandarpur,18.85556,29,125.4444,1997
Chandarpur,NA,NA,171.0833,1998
Chandarpur,18.02727,28.25455,181.4545,1999
Chandarpur,12.875,24.99167,144.6667,2000
Chandarpur,11.36667,25.05,161.1667,2001
Chandarpur,9.233333,25.43333,NA,2002
Aurangabad,11.45,14.1,135,1993
Aurangabad,19.67273,18.67727,149.6818,1994
Aurangabad,NA,NA,NA,2010
Aurangabad,NA,NA,NA,2011
Aurangabad,9.461538,31.92628,NA,2012
Aurangabad,NA,NA,NA,2013
Aurangabad,11.77228,38.62706,NA,2014
Aurangabad,NA,NA,NA,2015
Chandrapur,NA,NA,171.6,1994
Chandrapur,18.10417,38.41667,105.4583,1996
Chandrapur,34.09583,54.80417,113.6667,1997
Chandrapur,NA,NA,156.6667,1998
Chandrapur,33.31739,53.78696,153.4783,1999
Chandrapur,29.03333,51.95417,146.75,2000
Chandrapur,26.425,51.71667,172.5,2001
Chandrapur,16.63333,41.3375,NA,2002
Chandrapur,23.3171,33.66245,NA,2005
Chandrapur,27.67559,35.80433,NA,2006
Chandrapur,NA,NA,NA,2007
Chandrapur,NA,NA,237.7791,2008
Chandrapur,NA,NA,262.5045,2009
Chandrapur,26.56202,27.19767,NA,2010
Chandrapur,22.28547,27.65571,NA,2011
Chandrapur,11.39655,18.80843,NA,2012
Chandrapur,13.1805,22.09544,NA,2013
Chandrapur,NA,27.78673,NA,2014
Chandrapur,NA,19.60054,83.88152,Chandrapur
Chandrapur,NA,NA,NA,2015
Nashik,14.8375,26.7125,132.7917,1994
Nashik,33.67619,29.47619,146.8095,1996
Nashik,38.46944,32.56944,177.75,1997
Nashik,37.71905,33.87619,158.2381,1998
Nashik,33.78056,25.69722,104.8056,1999
Nashik,31.89333,21.48333,95.46667,2000
Nashik,26.35833,21.14167,202.3056,2001
Nashik,25.78611,20.19444,142.0833,2002
Nashik,33.18482,27.71617,140.4455,2004
Nashik,35.87416,28.8047,NA,2005
Nashik,34.11223,27.41583,NA,2006
Nashik,42.95756,35.16785,98.26688,2007
Nashik,29.92425,25.21927,155.2724,2008
Nashik,22.95844,29.23604,163.8052,2009
Nashik,21.25641,25.34295,138.2115,2010
Nashik,25.03571,27.48352,NA,2011
Nashik,23.90032,26.88103,NA,2012
Nashik,27.75968,28.85161,NA,2013
Nashik,25.21635,26.29647,NA,2014
Nashik,15.53901,22.52482,NA,2015
Dombivli,54.5,21,NA,1994
Dombivli,NA,NA,NA,1995
Dombivli,21.4875,24.975,183.25,1996
Dombivli,24.07917,23.7125,138,1997
Dombivli,42.01538,35.33077,NA,1998
Dombivli,33.01579,28.09474,NA,1999
Dombivli,37.48462,54.63077,NA,2000
Dombivli,51.71795,87.32479,NA,2012
Dombivli,25.46078,54.40686,NA,2013
Dombivli,40.14439,75.5615,NA,2014
Dombivli,20.41627,53.1244,NA,2015
Solapur,19.47083,46.69167,223.1667,1997
Solapur,17.38333,45.18333,240.4583,1998
Solapur,18.08333,46.10417,299.0833,1999
Solapur,19.15,46.51667,394.0417,2000
Solapur,19.59167,46.5875,407.5,2001
Solapur,19.9125,47.0375,374.7917,2002
Solapur,18.22435,40.54889,360.3108,2004
Solapur,17.91327,38.58483,332.3175,2005
Solapur,NA,NA,329.3541,2006
Solapur,16.49623,34.15849,297.7783,2007
Solapur,17.60335,35.20861,245.2536,2008
Solapur,17.59474,35.84115,232.7895,2009
Solapur,16.79343,35.12676,207.2702,2010
Solapur,16.68269,34.92308,NA,2011
Solapur,16.84211,35.39713,NA,2012
Solapur,16.02747,34.91758,NA,2013
Solapur,14.64904,34.10096,NA,2014
Solapur,NA,NA,NA,2015
Thane,14.54242,32.58485,159.7273,1998
Thane,13.47222,26.18889,NA,1999
Thane,14.19167,21.51111,NA,2000
Thane,20.46667,18.54167,NA,2001
Thane,17.95,18.54722,NA,2002
Thane,8.335048,12.59775,NA,2004
Thane,NA,11.85396,NA,2005
Thane,NA,NA,NA,2006
Thane,NA,NA,NA,2007
Thane,NA,NA,NA,2008
Thane,NA,NA,NA,2009
Thane,NA,NA,NA,2010
Thane,NA,NA,NA,2011
Thane,19.6699,12.29773,NA,2012
Thane,17.19808,31.90096,NA,2013
Thane,17.64138,60.4,NA,2014
Thane,27.67846,58.29904,NA,2015
Mumbai,NA,NA,77.45437,2004
Mumbai,NA,NA,266.0478,2007
Mumbai,NA,NA,NA,2008
Mumbai,NA,40.91282,NA,2009
Mumbai,3.835821,19.75124,NA,2010
Mumbai,NA,34.36996,NA,2011
Mumbai,4.849372,20.83682,NA,2012
Mumbai,3.007519,13.11654,NA,2013
Mumbai,4.008439,NA,NA,2014
Mumbai,4.203704,24.69753,NA,2015
Aurangabad (MS),9.544,26.656,NA,2005
Aurangabad (MS),NA,NA,NA,2006
Aurangabad (MS),NA,NA,NA,2007
Aurangabad (MS),NA,NA,NA,2008
Aurangabad (MS),NA,NA,NA,2009
Greater Mumbai,NA,NA,NA,2005
Greater Mumbai,NA,NA,NA,2006
Greater Mumbai,NA,NA,NA,2007
Greater Mumbai,37.63465,55.83465,NA,2008
Kolhapur,NA,NA,NA,2005
Kolhapur,8.486129,NA,NA,2006
Kolhapur,NA,NA,NA,2007
Kolhapur,NA,NA,NA,2008
Kolhapur,NA,NA,209.5243,2009
Kolhapur,NA,NA,207.1898,2010
Kolhapur,16.38658,21.52396,NA,2011
Kolhapur,20.08974,28.66667,NA,2012
Kolhapur,NA,NA,NA,2013
Kolhapur,NA,NA,NA,2014
Kolhapur,NA,NA,NA,2015
Amravati,11.75741,17.7,NA,2006
Amravati,9.919231,NA,NA,2007
Amravati,9.532292,12.49028,NA,2008
Amravati,11.3071,13.42806,NA,2009
Amravati,12.1032,14.27758,NA,2010
Amravati,11.21942,13.23741,NA,2011
Amravati,11.52574,13.44118,NA,2012
Amravati,11.39474,13.18797,NA,2013
Amravati,11.56,NA,NA,2014
Amravati,11.89024,13.30894,NA,2015
Lote,34.42478,NA,97.46018,2006
Lote,NA,NA,140.4,2007
Lote,24.91731,26.22596,141.2019,2008
Lote,56.9,29.33333,201.9333,2010
Lote,NA,NA,NA,2011
Lote,24.66667,13.94444,NA,2012
Lote,NA,NA,NA,2013
Lote,10.66489,10.51596,NA,2014
Lote,11.325,11.2125,NA,2015
Navi Mumbai,NA,NA,NA,2006
Navi Mumbai,NA,NA,NA,2007
Navi Mumbai,NA,NA,NA,2008
Navi Mumbai,NA,NA,NA,2009
Navi Mumbai,19.56486,39.02722,248.1556,2010
Navi Mumbai,17.15398,NA,NA,2011
Navi Mumbai,16.5836,42.93248,NA,2012
Navi Mumbai,17.53021,44.49318,NA,2013
Navi Mumbai,17.66908,39.6528,NA,2014
Navi Mumbai,18.04651,42.18784,NA,2015
Tarapur,NA,NA,NA,2006
Tarapur,NA,NA,NA,2007
Tarapur,NA,NA,NA,2008
Mahad,NA,NA,NA,2009
Mahad,18.71512,38.31395,156.5814,2010
Mahad,21.86522,38.15217,NA,2011
Badlapur,32.29348,72.52174,141.4348,2010
Badlapur,NA,69.07692,NA,2011
Badlapur,6,86.06122,NA,2012
Badlapur,25.40206,45.79381,NA,2013
Badlapur,39.73684,58.32632,NA,2014
Badlapur,21.41414,54.85859,NA,2015
Jalgaon,15.73723,42.18978,193.3139,2010
Jalgaon,17.03883,41.96764,NA,2011
Jalgaon,27.37346,55.85012,NA,2012
Jalgaon,20.76842,44.90789,NA,2013
Jalgaon,18.85761,42.27508,NA,2014
Jalgaon,15.68167,39.01608,NA,2015
Latur,NA,NA,242.3308,2010
Latur,6.012945,15.71197,NA,2011
Latur,8.179739,20.41176,NA,2012
Latur,6.396774,16.86129,NA,2013
Latur,5.918919,16.21622,NA,2014
Latur,5.130584,15.07216,NA,2015
Roha,16.47967,34.00813,155.8049,2010
Roha,20.90076,34.55725,NA,2011
Sangli,14.38462,29.07692,108.0673,2010
Sangli,9.616613,34.84026,NA,2011
Sangli,11.04777,40.10191,NA,2012
Sangli,10.18269,38.99679,NA,2013
Sangli,11.71678,44.77273,NA,2014
Sangli,11.25325,41.32792,NA,2015
Ulhasnagar,31.11917,67.60622,133.943,2010
Ulhasnagar,37.25616,67.26601,NA,2011
Ulhasnagar,39.58416,67.24752,NA,2012
Ulhasnagar,22.30693,36.46535,NA,2013
Ulhasnagar,33.79581,56.01047,NA,2014
Ulhasnagar,21.31677,55.3913,NA,2015
Akola,7.943128,9.838863,NA,2011
Akola,8.723684,10.30263,NA,2012
Akola,7.392045,8.488636,NA,2013
Akola,8.393258,9.651685,NA,2014
Akola,7.246269,8.380597,NA,2015
Jalna,6.732484,25.03822,NA,2011
Jalna,9.045226,29.53769,NA,2012
Jalna,10.73575,30.96891,NA,2013
Jalna,9.775401,29.7754,NA,2014
Jalna,NA,NA,NA,2015
Nanded,28.29665,28.70335,NA,2011
Nanded,NA,30.59105,NA,2012
Nanded,33.09325,30.86817,NA,2013
Nanded,46.92334,45.46341,NA,2014
Nanded,49.51603,48.16667,NA,2015
Imphal,NA,20.5375,130.1786,2007
Imphal,NA,19.155,238.4,2008
Shillong,NA,NA,44.58333,1991
Shillong,NA,NA,NA,1995
Shillong,6.291667,4.075,31.5,1997
Shillong,0.9166667,1.483333,30.5,1998
Shillong,0.925,3.266667,35,1999
Shillong,0.9857143,6.65,53.21429,2000
Shillong,NA,NA,75.79167,2001
Shillong,3.94,9.515,86.25,2002
Shillong,3.065,10.57062,65.25,2004
Shillong,NA,NA,77.58036,2006
Shillong,NA,NA,NA,2007
Shillong,NA,NA,85.89349,2008
Shillong,NA,NA,100.5426,2009
Shillong,2.394823,10.96755,NA,2010
Shillong,2.927835,10.14433,NA,2011
Shillong,2.352273,10.74097,NA,2012
Shillong,2.427861,10.93532,NA,2013
Shillong,2,10.32812,NA,2014
Shillong,2,13.12409,NA,2015
Byrnihat,83.01475,15.12395,NA,2010
Byrnihat,73.53535,17.07071,NA,2011
Byrnihat,34.92771,20.09639,NA,2012
Byrnihat,21.52427,14.60194,NA,2013
Byrnihat,26.32857,20.31429,NA,2014
Byrnihat,25.45588,13.30882,NA,2015
Dawki,2.326471,6.457598,NA,2010
Dawki,2.57732,7.020619,NA,2011
Dawki,2.091954,8.114943,NA,2012
Dawki,2.61165,10.20388,NA,2013
Dawki,2.527473,12.34066,NA,2014
Dawki,2.09375,11.46875,NA,2015
Tura,2,8.616176,NA,2010
Tura,2,6.535714,NA,2011
Tura,2,5,NA,2012
Tura,2,6.233333,NA,2013
Tura,2,5,NA,2014
Tura,2,5,NA,2015
Khliehriat,NA,NA,NA,2013
Khliehriat,2,5.011765,NA,2014
Khliehriat,2,5,NA,2015
Nongstoin,2,6.486842,NA,2013
Nongstoin,2,9.782609,NA,2014
Nongstoin,2,10.08824,NA,2015
Umsning,2,13.47059,NA,2015
Aizawl,NA,NA,93.58683,2005
Aizawl,NA,NA,95.96797,2006
Aizawl,NA,NA,NA,2007
Aizawl,NA,NA,80.27508,2008
Aizawl,2,5.512607,86.53205,2010
Aizawl,2,NA,NA,2011
Aizawl,2,7.095745,NA,2012
Aizawl,2.137179,9.278762,NA,2013
Aizawl,2.064103,7.607692,NA,2014
Aizawl,2.00189,8.385633,NA,2015
Champhai,2,4.824722,NA,2011
Champhai,NA,NA,NA,2013
Champhai,2.063107,5,NA,2014
Champhai,2.009756,5.004878,NA,2015
Kolasib,2,4.836111,NA,2011
Kolasib,2.019856,4.507703,NA,2013
Kolasib,2,5,NA,2014
Kolasib,2.034826,5.084577,NA,2015
Lunglei,2,4.5,NA,2011
Lunglei,2.373019,4.654245,NA,2013
Lunglei,2.004831,5,NA,2014
Lunglei,2.187879,5.272727,NA,2015
Dimapur,NA,NA,137.5141,2003
Dimapur,NA,NA,NA,2005
Dimapur,NA,14.39009,134.6179,2006
Dimapur,NA,14.08269,124.625,2007
Dimapur,NA,13.99028,128.5139,2008
Dimapur,NA,16.27667,144.0556,2009
Dimapur,2,7.486486,137.7892,2010
Dimapur,2,7.382775,NA,2011
Dimapur,NA,NA,NA,2013
Dimapur,2,8.658291,NA,2015
Kohima,2,5.098082,118.3548,2010
Kohima,2,4.888889,NA,2011
Kohima,2,4.5,NA,2013
Kohima,2,5,NA,2015
Angul,NA,NA,NA,1987
Angul,NA,NA,114.2727,1988
Angul,NA,NA,119.5455,1989
Angul,7.288889,NA,122.5556,1990
Angul,NA,NA,171.125,1991
Angul,18.15833,7.05,73.16667,1992
Angul,NA,NA,NA,1993
Angul,NA,NA,156.0833,1994
Angul,NA,NA,NA,1995
Angul,15.4,12.28,240.6,1996
Angul,NA,NA,107.5,1997
Angul,9.96,9.17,148.2,1998
Angul,NA,5.958333,206,1999
Angul,5.591667,29.50833,169.1667,2000
Angul,10.71667,26.56667,179.75,2001
Angul,NA,NA,167.4167,2002
Angul,3.873886,12.16517,158.6681,2004
Angul,NA,NA,169.3744,2005
Angul,NA,17.61917,186.4715,2006
Angul,NA,18.08538,200.0189,2007
Angul,NA,20.44734,243.1302,2008
Angul,6.656725,19.74678,268.6199,2009
Angul,6.847225,20.9759,223.0378,2010
Angul,6.470874,19.3932,NA,2012
Angul,8.242718,21.31553,NA,2013
Angul,9.75,22.58173,NA,2014
Angul,10.51905,23.92381,NA,2015
Talcher,NA,NA,218,1987
Talcher,NA,NA,228.75,1988
Talcher,NA,NA,223,1989
Talcher,NA,NA,202.25,1990
Talcher,NA,NA,188.1818,1991
Talcher,17.18,11.16667,95.53333,1992
Talcher,NA,NA,NA,1993
Talcher,NA,NA,186.3333,1994
Talcher,NA,NA,177.3333,1995
Talcher,NA,NA,302.4286,1996
Talcher,NA,NA,143.25,1997
Talcher,9.76,12.98,176.6,1998
Talcher,NA,10.625,167.3333,1999
Talcher,5.53,19.64,147.7,2000
Talcher,6.658333,30.53333,179.6667,2001
Talcher,9.541667,27.14167,181.5,2002
Talcher,5.338365,20.1849,162.9216,2004
Talcher,NA,18.59703,142.9406,2005
Talcher,8.771875,19.015,185.0062,2006
Talcher,8.974877,16.39015,179.7537,2007
Talcher,12.17379,21.59612,217.7864,2008
Talcher,12.10663,22.87127,236.6022,2009
Talcher,11.61528,22.44161,231.9073,2010
Talcher,7.766667,18.81333,NA,2012
Talcher,8.438095,21.37143,NA,2013
Talcher,9.31068,23.71845,NA,2014
Talcher,9.990385,24.58654,NA,2015
Rourkela,14.55185,28.3037,189,1992
Rourkela,26.95455,30.02727,NA,1993
Rourkela,25.22128,30.02128,232.7021,1994
Rourkela,NA,NA,NA,1995
Rourkela,NA,NA,201.7872,1996
Rourkela,NA,NA,128.125,1997
Rourkela,22.10698,NA,150.3256,1998
Rourkela,NA,17.11875,157.375,1999
Rourkela,14.125,19.6125,NA,2000
Rourkela,NA,NA,156.0417,2001
Rourkela,8.377083,13.97083,NA,2002
Rourkela,4.287945,8.253288,176.0705,2004
Rourkela,NA,NA,170.4806,2005
Rourkela,NA,NA,NA,2006
Rourkela,NA,NA,NA,2007
Rourkela,5.388038,10.41053,201.6746,2008
Rourkela,5.525118,10.63886,206.6209,2009
Rourkela,5.116582,10.62584,210.3704,2010
Rourkela,5.104762,10.63333,NA,2012
Rourkela,5.102649,10.78477,NA,2013
Rourkela,5.577114,11.41294,NA,2014
Rourkela,8.692568,12.85811,NA,2015
Nalco,NA,NA,180.2222,1992
Nalco,NA,NA,NA,1993
Nalco,NA,NA,182.1429,1994
Nalco,NA,NA,NA,1995
Nalco,NA,NA,203.25,1996
Nalco,NA,NA,92,1997
Nalco,6.94,9.9,107.4,1998
Nalco,NA,5.941667,117.4167,1999
Nalco,6.175,22.225,99.08333,2000
Nalco,6.316667,22.93333,123.1667,2001
Nalco,14.82727,14.5,118.5455,2002
Rayagada,NA,8.227143,115.9096,2004
Rayagada,NA,NA,152.0349,2005
Rayagada,NA,NA,107.8122,2006
Rayagada,NA,NA,103.466,2007
Rayagada,NA,19.26571,116.5048,2008
Rayagada,NA,21.12041,95.2449,2009
Rayagada,2.241019,20.07597,89.32201,2010
Rayagada,3.024038,22.03846,NA,2012
Rayagada,3.774038,22.64904,NA,2013
Rayagada,4.144231,20.44712,NA,2014
Rayagada,4.245192,21.23077,NA,2015
Bhubaneswar,NA,11.08633,106.5169,2004
Bhubaneswar,2,18.17617,166.127,2010
Bhubaneswar,2.152738,NA,NA,2011
Bhubaneswar,2.009507,18.86268,NA,2012
Bhubaneswar,2,17.21591,NA,2013
Bhubaneswar,2.147368,18.66667,NA,2014
