city,so2,no2,spm,year,lat,lng,radius,avg,date,pop
Yamuna Nagar,28.99166667,16.975,367.3333333,2002,30.129047,77.267387,116.5840132,137.7666667,1/1/2002,0
Yamuna Nagar,29.25806452,20.20645161,144.1129032,2004,30.129047,77.267387,116.5840132,64.52580644,1/1/2004,0
Yamuna Nagar,12.51923077,26.36538462,361.1346154,2010,30.129047,77.267387,116.5840132,133.3397436,1/1/2010,0
Yamuna Nagar,11.17021277,26.55319149,NA,2011,30.129047,77.267387,116.5840132,18.86170213,1/1/2011,0
Yamuna Nagar,10.23076923,22.69230769,NA,2013,30.129047,77.267387,116.5840132,16.46153846,1/1/2013,0
Yamuna Nagar,10.81818182,19.51515152,NA,2014,30.129047,77.267387,116.5840132,15.16666667,1/1/2014,0
Dharuhera,37.8,32.1,339,1994,28.20553,76.79691,116.5840132,136.3,1/1/1994,0
Hisar,NA,NA,NA,2005,29.153938,75.722944,116.5840132,NA,1/1/2005,301249
Hisar,NA,NA,206.3473684,2006,29.153938,75.722944,116.5840132,206.3473684,1/1/2006,301249
Hisar,NA,NA,NA,2007,29.153938,75.722944,116.5840132,NA,1/1/2007,301249
Hisar,NA,NA,NA,2008,29.153938,75.722944,116.5840132,NA,1/1/2008,301249
Hisar,7.481012658,7.987341772,NA,2010,29.153938,75.722944,116.5840132,7.734177215,1/1/2010,301249
Hisar,5.314814815,6.802469136,NA,2011,29.153938,75.722944,116.5840132,6.058641976,1/1/2011,301249
Hisar,5.75257732,7.81443299,NA,2012,29.153938,75.722944,116.5840132,6.783505155,1/1/2012,301249
Yamunanagar,NA,NA,219.4761905,2005,30.12796,77.28371,116.5840132,219.4761905,1/1/2005,216628
Yamunanagar,NA,NA,NA,2006,30.12796,77.28371,116.5840132,NA,1/1/2006,216628
Yamunanagar,NA,NA,NA,2007,30.12796,77.28371,116.5840132,NA,1/1/2007,216628
Yamunanagar,NA,NA,NA,2008,30.12796,77.28371,116.5840132,NA,1/1/2008,216628
Yamunanagar,NA,NA,NA,2009,30.12796,77.28371,116.5840132,NA,1/1/2009,216628
Shimla,NA,NA,227.625,1987,31.104423,77.166623,116.5840132,227.625,1/1/1987,169758
Shimla,NA,NA,265.125,1988,31.104423,77.166623,116.5840132,265.125,1/1/1988,169758
Shimla,2.55,16.60454545,259,1989,31.104423,77.166623,116.5840132,92.71818182,1/1/1989,169758
Shimla,3.308333333,17.59583333,204.9583333,1990,31.104423,77.166623,116.5840132,75.28749999,1/1/1990,169758
Shimla,NA,12.7,177.25,1991,31.104423,77.166623,116.5840132,94.975,1/1/1991,169758
Shimla,NA,10.195,142.5,1992,31.104423,77.166623,116.5840132,76.3475,1/1/1992,169758
Shimla,3.955,11.285,140.75,1995,31.104423,77.166623,116.5840132,51.99666667,1/1/1995,169758
Shimla,2.908333333,10.35416667,106.2083333,1996,31.104423,77.166623,116.5840132,39.8236111,1/1/1996,169758
Shimla,6.245833333,13.85833333,NA,1997,31.104423,77.166623,116.5840132,10.05208333,1/1/1997,169758
Shimla,2.6375,9.658333333,97.25,1998,31.104423,77.166623,116.5840132,36.51527778,1/1/1998,169758
Shimla,3.254166667,7.779166667,54.91666667,1999,31.104423,77.166623,116.5840132,21.98333333,1/1/1999,169758
Shimla,2.695833333,7.941666667,21.20833333,2000,31.104423,77.166623,116.5840132,10.61527778,1/1/2000,169758
Shimla,3.491666667,13.0875,NA,2001,31.104423,77.166623,116.5840132,8.289583334,1/1/2001,169758
Shimla,4.891666667,18.16666667,NA,2002,31.104423,77.166623,116.5840132,11.52916667,1/1/2002,169758
Shimla,4.531986532,14.76094276,55.4983165,2004,31.104423,77.166623,116.5840132,24.93041526,1/1/2004,169758
Shimla,NA,NA,NA,2005,31.104423,77.166623,116.5840132,NA,1/1/2005,169758
Shimla,NA,NA,NA,2006,31.104423,77.166623,116.5840132,NA,1/1/2006,169758
Shimla,NA,NA,NA,2007,31.104423,77.166623,116.5840132,NA,1/1/2007,169758
Shimla,NA,NA,NA,2008,31.104423,77.166623,116.5840132,NA,1/1/2008,169758
Shimla,NA,NA,NA,2009,31.104423,77.166623,116.5840132,NA,1/1/2009,169758
Shimla,NA,NA,NA,2010,31.104423,77.166623,116.5840132,NA,1/1/2010,169758
Shimla,NA,NA,NA,2011,31.104423,77.166623,116.5840132,NA,1/1/2011,169758
Shimla,NA,NA,NA,2012,31.104423,77.166623,116.5840132,NA,1/1/2012,169758
Shimla,NA,NA,NA,2013,31.104423,77.166623,116.5840132,NA,1/1/2013,169758
Shimla,NA,NA,NA,2014,31.104423,77.166623,116.5840132,NA,1/1/2014,169758
Shimla,NA,NA,NA,2015,31.104423,77.166623,116.5840132,NA,1/1/2015,169758
Paonta Sahib,NA,13.37,196,1990,30.445284,77.602058,116.5840132,104.685,1/1/1990,0
Paonta Sahib,NA,8.086363636,210.5,1991,30.445284,77.602058,116.5840132,109.2931818,1/1/1991,0
Paonta Sahib,NA,8.235,216.65,1992,30.445284,77.602058,116.5840132,112.4425,1/1/1992,0
Paonta Sahib,NA,7.905,225.2,1995,30.445284,77.602058,116.5840132,116.5525,1/1/1995,0
Paonta Sahib,0.1375,7.991666667,270.375,1996,30.445284,77.602058,116.5840132,92.83472222,1/1/1996,0
Paonta Sahib,NA,NA,NA,1997,30.445284,77.602058,116.5840132,NA,1/1/1997,0
Paonta Sahib,NA,7.091666667,222.4583333,1998,30.445284,77.602058,116.5840132,114.775,1/1/1998,0
Paonta Sahib,NA,6.679166667,158.9166667,1999,30.445284,77.602058,116.5840132,82.79791668,1/1/1999,0
Paonta Sahib,NA,NA,NA,2000,30.445284,77.602058,116.5840132,NA,1/1/2000,0
Paonta Sahib,2,8.15,NA,2001,30.445284,77.602058,116.5840132,5.075,1/1/2001,0
Paonta Sahib,1.95,8.475,165.4166667,2002,30.445284,77.602058,116.5840132,58.6138889,1/1/2002,0
Paonta Sahib,1.854092527,8.384341637,NA,2004,30.445284,77.602058,116.5840132,5.119217082,1/1/2004,0
Paonta Sahib,NA,NA,NA,2005,30.445284,77.602058,116.5840132,NA,1/1/2005,0
Paonta Sahib,NA,NA,NA,2006,30.445284,77.602058,116.5840132,NA,1/1/2006,0
Paonta Sahib,NA,NA,NA,2007,30.445284,77.602058,116.5840132,NA,1/1/2007,0
Paonta Sahib,NA,NA,NA,2008,30.445284,77.602058,116.5840132,NA,1/1/2008,0
Paonta Sahib,NA,NA,NA,2009,30.445284,77.602058,116.5840132,NA,1/1/2009,0
Paonta Sahib,NA,NA,NA,2010,30.445284,77.602058,116.5840132,NA,1/1/2010,0
Paonta Sahib,NA,NA,NA,2011,30.445284,77.602058,116.5840132,NA,1/1/2011,0
Paonta Sahib,NA,NA,NA,2012,30.445284,77.602058,116.5840132,NA,1/1/2012,0
Paonta Sahib,NA,NA,NA,2013,30.445284,77.602058,116.5840132,NA,1/1/2013,0
Paonta Sahib,NA,NA,NA,2014,30.445284,77.602058,116.5840132,NA,1/1/2014,0
Paonta Sahib,NA,NA,NA,2015,30.445284,77.602058,116.5840132,NA,1/1/2015,0
Parwanoo,NA,11.105,205,1990,30.83716,76.96143,116.5840132,108.0525,1/1/1990,8609
Parwanoo,NA,42.37916667,223.1666667,1991,30.83716,76.96143,116.5840132,132.7729167,1/1/1991,8609
Parwanoo,NA,22.12727273,226.5,1992,30.83716,76.96143,116.5840132,124.3136364,1/1/1992,8609
Parwanoo,NA,11.78,224.5,1995,30.83716,76.96143,116.5840132,118.14,1/1/1995,8609
Parwanoo,0.445833333,17.6,183.6666667,1996,30.83716,76.96143,116.5840132,67.23750001,1/1/1996,8609
Parwanoo,NA,14.23333333,NA,1997,30.83716,76.96143,116.5840132,14.23333333,1/1/1997,8609
Parwanoo,NA,10.66315789,180.4210526,1998,30.83716,76.96143,116.5840132,95.54210525,1/1/1998,8609
Parwanoo,NA,16.3875,264.5,1999,30.83716,76.96143,116.5840132,140.44375,1/1/1999,8609
Parwanoo,1.658333333,10.075,199.75,2000,30.83716,76.96143,116.5840132,70.49444444,1/1/2000,8609
Parwanoo,4.066666667,14.76666667,NA,2001,30.83716,76.96143,116.5840132,9.416666669,1/1/2001,8609
Parwanoo,3.516666667,14.85416667,NA,2002,30.83716,76.96143,116.5840132,9.185416669,1/1/2002,8609
Parwanoo,NA,11.18791946,207.3422819,2004,30.83716,76.96143,116.5840132,109.2651007,1/1/2004,8609
Parwanoo,NA,19.07204301,166.4946237,2005,30.83716,76.96143,116.5840132,92.78333336,1/1/2005,8609
Parwanoo,NA,NA,NA,2006,30.83716,76.96143,116.5840132,NA,1/1/2006,8609
Parwanoo,NA,NA,NA,2007,30.83716,76.96143,116.5840132,NA,1/1/2007,8609
Parwanoo,NA,NA,NA,2008,30.83716,76.96143,116.5840132,NA,1/1/2008,8609
Parwanoo,NA,NA,NA,2009,30.83716,76.96143,116.5840132,NA,1/1/2009,8609
Parwanoo,NA,NA,NA,2010,30.83716,76.96143,116.5840132,NA,1/1/2010,8609
Parwanoo,NA,NA,NA,2011,30.83716,76.96143,116.5840132,NA,1/1/2011,8609
Parwanoo,2.043624161,7.724832215,NA,2012,30.83716,76.96143,116.5840132,4.884228188,1/1/2012,8609
Parwanoo,NA,NA,NA,2013,30.83716,76.96143,116.5840132,NA,1/1/2013,8609
Parwanoo,NA,NA,NA,2014,30.83716,76.96143,116.5840132,NA,1/1/2014,8609
Parwanoo,NA,NA,NA,2015,30.83716,76.96143,116.5840132,NA,1/1/2015,8609
Damtal,NA,NA,243.8571429,1995,32.22664,75.66323,116.5840132,243.8571429,1/1/1995,3682
Damtal,0.083333333,9.575,139.7083333,1996,32.22664,75.66323,116.5840132,49.78888888,1/1/1996,3682
Damtal,NA,10.44545455,NA,1997,32.22664,75.66323,116.5840132,10.44545455,1/1/1997,3682
Damtal,2.995454545,10.73636364,149.6818182,1998,32.22664,75.66323,116.5840132,54.47121213,1/1/1998,3682
Damtal,0.329166667,4.445833333,175.4583333,1999,32.22664,75.66323,116.5840132,60.07777777,1/1/1999,3682
Damtal,0.329166667,2.4625,163.25,2000,32.22664,75.66323,116.5840132,55.34722222,1/1/2000,3682
Damtal,3.279166667,15.10416667,NA,2001,32.22664,75.66323,116.5840132,9.191666669,1/1/2001,3682
Damtal,3.675,16.9875,158.0416667,2002,32.22664,75.66323,116.5840132,59.56805557,1/1/2002,3682
Damtal,NA,16.56293706,169.7692308,2004,32.22664,75.66323,116.5840132,93.16608393,1/1/2004,3682
Damtal,NA,NA,183.3380282,2005,32.22664,75.66323,116.5840132,183.3380282,1/1/2005,3682
Damtal,NA,NA,186.8686869,2006,32.22664,75.66323,116.5840132,186.8686869,1/1/2006,3682
Damtal,NA,NA,NA,2007,32.22664,75.66323,116.5840132,NA,1/1/2007,3682
Damtal,NA,NA,127.2585366,2008,32.22664,75.66323,116.5840132,127.2585366,1/1/2008,3682
Damtal,NA,18.58191489,151.2765957,2009,32.22664,75.66323,116.5840132,84.9292553,1/1/2009,3682
Damtal,NA,NA,NA,2010,32.22664,75.66323,116.5840132,NA,1/1/2010,3682
Damtal,NA,NA,NA,2011,32.22664,75.66323,116.5840132,NA,1/1/2011,3682
Damtal,NA,NA,NA,2012,32.22664,75.66323,116.5840132,NA,1/1/2012,3682
Damtal,NA,NA,NA,2013,32.22664,75.66323,116.5840132,NA,1/1/2013,3682
Damtal,NA,NA,NA,2014,32.22664,75.66323,116.5840132,NA,1/1/2014,3682
Damtal,NA,NA,NA,2015,32.22664,75.66323,116.5840132,NA,1/1/2015,3682
Baddi,NA,NA,275.4677419,2005,32.65616,74.8861,116.5840132,275.4677419,1/1/2005,29911
Baddi,NA,NA,NA,2006,32.65616,74.8861,116.5840132,NA,1/1/2006,29911
Baddi,NA,NA,NA,2007,32.65616,74.8861,116.5840132,NA,1/1/2007,29911
Baddi,NA,NA,NA,2008,32.65616,74.8861,116.5840132,NA,1/1/2008,29911
Baddi,NA,NA,NA,2009,32.65616,74.8861,116.5840132,NA,1/1/2009,29911
Baddi,NA,NA,NA,2010,32.65616,74.8861,116.5840132,NA,1/1/2010,29911
Baddi,NA,NA,NA,2011,32.65616,74.8861,116.5840132,NA,1/1/2011,29911
Baddi,NA,NA,NA,2012,32.65616,74.8861,116.5840132,NA,1/1/2012,29911
Baddi,NA,NA,NA,2013,32.65616,74.8861,116.5840132,NA,1/1/2013,29911
Baddi,NA,NA,NA,2014,32.65616,74.8861,116.5840132,NA,1/1/2014,29911
Baddi,NA,NA,NA,2015,32.65616,74.8861,116.5840132,NA,1/1/2015,29911
Nahan,NA,NA,NA,2006,30.56029,77.29426,116.5840132,NA,1/1/2006,28853
Nahan,NA,NA,274.7980769,2007,30.56029,77.29426,116.5840132,274.7980769,1/1/2007,28853
Nahan,NA,NA,298.3205128,2008,30.56029,77.29426,116.5840132,298.3205128,1/1/2008,28853
Nahan,NA,NA,256.0382166,2009,30.56029,77.29426,116.5840132,256.0382166,1/1/2009,28853
Nalagarh,NA,NA,164.1818182,2008,31.04168,76.72285,116.5840132,164.1818182,1/1/2008,10708
Nalagarh,NA,NA,NA,2009,31.04168,76.72285,116.5840132,NA,1/1/2009,10708
Nalagarh,NA,NA,NA,2010,31.04168,76.72285,116.5840132,NA,1/1/2010,10708
Nalagarh,NA,NA,NA,2011,31.04168,76.72285,116.5840132,NA,1/1/2011,10708
Nalagarh,NA,NA,NA,2012,31.04168,76.72285,116.5840132,NA,1/1/2012,10708
Nalagarh,NA,NA,NA,2013,31.04168,76.72285,116.5840132,NA,1/1/2013,10708
Nalagarh,1.595041322,30.14876033,NA,2014,31.04168,76.72285,116.5840132,15.87190083,1/1/2014,10708
Nalagarh,NA,NA,NA,2015,31.04168,76.72285,116.5840132,NA,1/1/2015,10708
Kala Amb,NA,NA,NA,2010,30.49773,77.195488,116.5840132,NA,1/1/2010,0
Kala Amb,2.974193548,15.99032258,NA,2011,30.49773,77.195488,116.5840132,9.482258064,1/1/2011,0
Kala Amb,NA,NA,NA,2013,30.49773,77.195488,116.5840132,NA,1/1/2013,0
Kala Amb,NA,NA,NA,2014,30.49773,77.195488,116.5840132,NA,1/1/2014,0
Kala Amb,NA,NA,NA,2015,30.49773,77.195488,116.5840132,NA,1/1/2015,0
Manali,NA,NA,NA,2011,32.2574,77.17481,116.5840132,NA,1/1/2011,8096
Manali,NA,NA,NA,2013,32.2574,77.17481,116.5840132,NA,1/1/2013,8096
Manali,NA,NA,NA,2014,32.2574,77.17481,116.5840132,NA,1/1/2014,8096
Manali,NA,NA,NA,2015,32.2574,77.17481,116.5840132,NA,1/1/2015,8096
Sunder Nagar,NA,NA,NA,2011,31.533239,76.892273,116.5840132,NA,1/1/2011,0
Sunder Nagar,NA,NA,NA,2012,31.533239,76.892273,116.5840132,NA,1/1/2012,0
Sunder Nagar,NA,NA,NA,2013,31.533239,76.892273,116.5840132,NA,1/1/2013,0
Sunder Nagar,NA,NA,NA,2014,31.533239,76.892273,116.5840132,NA,1/1/2014,0
Sunder Nagar,NA,11.33064516,NA,2015,31.533239,76.892273,116.5840132,11.33064516,1/1/2015,0
Una,NA,NA,NA,2011,31.46493,76.26914,116.5840132,NA,1/1/2011,18722
Una,NA,NA,NA,2012,31.46493,76.26914,116.5840132,NA,1/1/2012,18722
Una,NA,NA,NA,2013,31.46493,76.26914,116.5840132,NA,1/1/2013,18722
Una,NA,NA,NA,2014,31.46493,76.26914,116.5840132,NA,1/1/2014,18722
Una,NA,NA,NA,2015,31.46493,76.26914,116.5840132,NA,1/1/2015,18722
Dharamshala,NA,NA,NA,2015,32.24436,76.31208,116.5840132,NA,1/1/2015,53543
Jammu,8.430526316,11.99052632,196.2210526,2009,32.735686,74.869112,116.5840132,72.21403508,1/1/2009,503690
Jammu,6.444444444,14.30666667,NA,2010,32.735686,74.869112,116.5840132,10.37555556,1/1/2010,503690
Jammu,5.301587302,NA,NA,2011,32.735686,74.869112,116.5840132,5.301587302,1/1/2011,503690
Jammu,NA,NA,NA,2012,32.735686,74.869112,116.5840132,NA,1/1/2012,503690
Jammu,NA,NA,NA,2013,32.735686,74.869112,116.5840132,NA,1/1/2013,503690
Jammu,5.38121547,12.64088398,NA,2014,32.735686,74.869112,116.5840132,9.011049725,1/1/2014,503690
Jammu,NA,NA,NA,2015,32.735686,74.869112,116.5840132,NA,1/1/2015,503690
Ranchi,16.12666667,NA,216.2666667,2004,23.347768,85.338564,116.5840132,116.1966667,1/1/2004,1073440
Ranchi,18.52857143,29.77142857,167.2857143,2005,23.347768,85.338564,116.5840132,71.86190477,1/1/2005,1073440
Ranchi,NA,NA,NA,2007,23.347768,85.338564,116.5840132,NA,1/1/2007,1073440
Ranchi,NA,NA,NA,2008,23.347768,85.338564,116.5840132,NA,1/1/2008,1073440
Ranchi,NA,NA,NA,2009,23.347768,85.338564,116.5840132,NA,1/1/2009,1073440
Ranchi,19.48039216,35,NA,2010,23.347768,85.338564,116.5840132,27.24019608,1/1/2010,1073440
Ranchi,17.63809524,34.77142857,NA,2011,23.347768,85.338564,116.5840132,26.20476191,1/1/2011,1073440
Ranchi,18.48351648,34.62637363,NA,2012,23.347768,85.338564,116.5840132,26.55494506,1/1/2012,1073440
Ranchi,18.73529,36.10294,NA,2013,23.34777,85.33856,116.584,27.41912,1/1/2013,1073440
Ranchi,17.72,34.04,NA,2014,23.34777,85.33856,116.584,25.88,1/1/2014,1073440
Ranchi,19.01724,36.12069,NA,2015,23.34777,85.33856,116.584,27.56897,1/1/2015,1073440
West Singhbhum,20.91667,31.80952,NA,2010,22.42788,85.51675,116.584,26.3631,1/1/2010,0
West Singhbhum,23.7027,34.40541,NA,2011,22.42788,85.51675,116.584,29.05405,1/1/2011,0
West Singhbhum,17.63333,23.1,NA,2015,22.42788,85.51675,116.584,20.36667,1/1/2015,0
Saraikela Kharsawan,35.10588,45.49412,NA,2010,22.56507,85.88109,116.584,40.3,1/1/2010,0
Saraikela Kharsawan,35.78125,45.21875,NA,2015,22.56507,85.88109,116.584,40.5,1/1/2015,0
Mysore,NA,NA,NA,1987,12.29266,76.63854,116.584,NA,1/1/1987,887446
Mysore,22.55429,9.871429,NA,1988,12.29266,76.63854,116.584,16.21286,1/1/1988,887446
Mysore,11.2875,11.39687,89.5,1989,12.29266,76.63854,116.584,37.39479,1/1/1989,887446
Mysore,20.3125,10.22813,134.375,1990,12.29266,76.63854,116.584,54.97187,1/1/1990,887446
Mysore,14.08387,18.89032,102.6774,1991,12.29266,76.63854,116.584,45.2172,1/1/1991,887446
Mysore,18.96667,27.25,88,1992,12.29266,76.63854,116.584,44.73889,1/1/1992,887446
Mysore,24.04167,28.6,NA,1993,12.29266,76.63854,116.584,26.32083,1/1/1993,887446
Mysore,25.54583,26.275,105.2083,1994,12.29266,76.63854,116.584,52.34306,1/1/1994,887446
Mysore,NA,NA,NA,1995,12.29266,76.63854,116.584,NA,1/1/1995,887446
Mysore,35.4,31.94583,105.8333,1996,12.29266,76.63854,116.584,57.72639,1/1/1996,887446
Mysore,32.39091,30.04545,106.3636,1997,12.29266,76.63854,116.584,56.26667,1/1/1997,887446
Mysore,31.29583,27.0125,87.54167,1998,12.29266,76.63854,116.584,48.61667,1/1/1998,887446
Mysore,31.06364,27.11364,105.3636,1999,12.29266,76.63854,116.584,54.51364,1/1/1999,887446
Mysore,30.89583,27.45417,98.79167,2000,12.29266,76.63854,116.584,52.38056,1/1/2000,887446
Mysore,22.71,30.87,100.8,2001,12.29266,76.63854,116.584,51.46,1/1/2001,887446
Mysore,20.3,27.58333,13.5,2002,12.29266,76.63854,116.584,20.46111,1/1/2002,887446
Mysore,10.46759,19.83796,80.52315,2004,12.29266,76.63854,116.584,36.9429,1/1/2004,887446
Mysore,20.67059,NA,80.01176,2005,12.29266,76.63854,116.584,50.34118,1/1/2005,887446
Mysore,17.35078,25.69275,86.99482,2006,12.29266,76.63854,116.584,43.34611,1/1/2006,887446
Mysore,NA,NA,80.92093,2007,12.29266,76.63854,116.584,80.92093,1/1/2007,887446
Mysore,NA,NA,95.33,2008,12.29266,76.63854,116.584,95.33,1/1/2008,887446
Mysore,14.46381,29.74,94.1619,2009,12.29266,76.63854,116.584,46.1219,1/1/2009,887446
Mysore,12.19626,21.92991,NA,2011,12.29266,76.63854,116.584,17.06308,1/1/2011,887446
Mysore,11.29798,22.57071,NA,2012,12.29266,76.63854,116.584,16.93434,1/1/2012,887446
Mysore,10.76847,22.60099,NA,2013,12.29266,76.63854,116.584,16.68473,1/1/2013,887446
Mysore,11.78261,22.93237,NA,2014,12.29266,76.63854,116.584,17.35749,1/1/2014,887446
Mysore,10.8,22.70952,NA,2015,12.29266,76.63854,116.584,16.75476,1/1/2015,887446
Bangalore,30.11,14.66,262.9,1988,13.22567,77.57501,116.584,102.5567,1/1/1988,8426000
Bangalore,NA,14.42909,139.3636,1989,13.22567,77.57501,116.584,76.89636,1/1/1989,8426000
Bangalore,NA,NA,NA,1990,13.22567,77.57501,116.584,NA,1/1/1990,8426000
Bangalore,19.42,11.63667,89.03333,1991,13.22567,77.57501,116.584,40.03,1/1/1991,8426000
Bangalore,NA,NA,NA,1992,13.22567,77.57501,116.584,NA,1/1/1992,8426000
Bangalore,NA,NA,NA,1995,13.22567,77.57501,116.584,NA,1/1/1995,8426000
Bangalore,20.45714,24.95,147.9286,1996,13.22567,77.57501,116.584,64.44524,1/1/1996,8426000
Bangalore,NA,NA,176.4722,1997,13.22567,77.57501,116.584,176.4722,1/1/1997,8426000
Bangalore,37.18889,24.85278,170.75,1998,13.22567,77.57501,116.584,77.59722,1/1/1998,8426000
Bangalore,37.39167,26.94722,147.4722,1999,13.22567,77.57501,116.584,70.6037,1/1/1999,8426000
Bangalore,20.29714,41.16286,150.6286,2000,13.22567,77.57501,116.584,70.69619,1/1/2000,8426000
Bangalore,19.76944,23.09722,NA,2001,13.22567,77.57501,116.584,21.43333,1/1/2001,8426000
Bangalore,13.25278,25.325,109.2778,2002,13.22567,77.57501,116.584,49.28519,1/1/2002,8426000
Bangalore,7.941504,53.31476,158.4708,2004,13.22567,77.57501,116.584,73.24234,1/1/2004,8426000
Bangalore,NA,NA,138.5818,2005,13.22567,77.57501,116.584,138.5818,1/1/2005,8426000
Bangalore,NA,NA,NA,2006,13.22567,77.57501,116.584,NA,1/1/2006,8426000
Bangalore,NA,NA,NA,2007,13.22567,77.57501,116.584,NA,1/1/2007,8426000
Bangalore,14.99801,40.5897,264.4003,2008,13.22567,77.57501,116.584,106.6627,1/1/2008,8426000
Bangalore,15.42538,39.28221,298.5813,2009,13.22567,77.57501,116.584,117.763,1/1/2009,8426000
Bangalore,15.08573,28.91673,NA,2011,13.22567,77.57501,116.584,22.00123,1/1/2011,8426000
Bangalore,13.86331,28.33877,NA,2012,13.22567,77.57501,116.584,21.10104,1/1/2012,8426000
Bangalore,13.60059,28.22614,NA,2013,13.22567,77.57501,116.584,20.91336,1/1/2013,8426000
Bangalore,NA,NA,NA,2014,13.22567,77.57501,116.584,NA,1/1/2014,8426000
Bangalore,NA,13.22567,77.57501,Bangalore,NA,13.22567,77.57501,45.40034,NA,8426000
Bangalore,5.110803,20.90443,NA,2015,13.22567,77.57501,116.584,13.00762,1/1/2015,8426000
Belgaum,NA,NA,32.83636,2005,15.86264,74.50853,116.584,32.83636,1/1/2005,488292
Belgaum,NA,NA,58.46591,2006,15.86264,74.50853,116.584,58.46591,1/1/2006,488292
Belgaum,NA,16.31525,89.18644,2007,15.86264,74.50853,116.584,52.75085,1/1/2007,488292
Belgaum,NA,13.748,71.62,2008,15.86264,74.50853,116.584,42.684,1/1/2008,488292
Belgaum,NA,14.67308,67.82051,2009,15.86264,74.50853,116.584,41.24679,1/1/2009,488292
Belgaum,2,14.33684,NA,2011,15.86264,74.50853,116.584,8.168421,1/1/2011,488292
Belgaum,2,18.96386,NA,2013,15.86264,74.50853,116.584,10.48193,1/1/2013,488292
Belgaum,2,8.535714,NA,2014,15.86264,74.50853,116.584,5.267857,1/1/2014,488292
Belgaum,2.014493,15.13043,NA,2015,15.86264,74.50853,116.584,8.572464,1/1/2015,488292
Gulbarga,7.2,23.5,366,2005,17.33583,76.83757,116.584,132.2333,1/1/2005,532031
Gulbarga,NA,12.77423,186.3196,2006,17.33583,76.83757,116.584,99.54691,1/1/2006,532031
Gulbarga,NA,13.64857,217.581,2007,17.33583,76.83757,116.584,115.6148,1/1/2007,532031
Gulbarga,NA,13.6117,210.2021,2008,17.33583,76.83757,116.584,111.9069,1/1/2008,532031
Gulbarga,NA,13.58958,188.6875,2009,17.33583,76.83757,116.584,101.1385,1/1/2009,532031
Gulbarga,3.626866,12,NA,2011,17.33583,76.83757,116.584,7.813433,1/1/2011,532031
Gulbarga,3.132353,11.17647,NA,2012,17.33583,76.83757,116.584,7.154412,1/1/2012,532031
Gulbarga,2.829268,13.7439,NA,2013,17.33583,76.83757,116.584,8.286585,1/1/2013,532031
Gulbarga,4.730769,11.82051,NA,2014,17.33583,76.83757,116.584,8.275641,1/1/2014,532031
Gulbarga,NA,NA,NA,2015,17.33583,76.83757,116.584,NA,1/1/2015,532031
Hassan,5.9,25.65224,281.403,2005,13.00715,76.0962,116.584,104.3184,1/1/2005,133723
